Region_Name,Country_Name,Year,Sex,Number,Percent_cause_specific_deaths,Death_rate_per_100000
Europe,Iceland,2022,Male,69.0,5.05865103,36.55706611
Europe,Iceland,2022,Male,0.0,0.0,0.0
Europe,Iceland,2022,Male,0.0,0.0,0.0
Europe,Iceland,2022,Male,0.0,0.0,0.0
Europe,Iceland,2022,Male,0.0,0.0,0.0
Europe,Iceland,2022,Male,0.0,0.0,0.0
Europe,Iceland,2022,Male,0.0,0.0,0.0
Europe,Iceland,2022,Male,0.0,0.0,0.0
Europe,Iceland,2022,Male,0.0,0.0,0.0
Europe,Iceland,2022,Male,0.0,0.0,0.0
Europe,Iceland,2022,Male,1.0,5.0,7.69882208
Europe,Iceland,2022,Male,0.0,0.0,0.0
Europe,Iceland,2022,Male,0.0,0.0,0.0
Europe,Iceland,2022,Male,1.0,2.27272727,9.25497455
Europe,Iceland,2022,Male,0.0,0.0,0.0
Europe,Iceland,2022,Male,8.0,8.16326531,88.27099195
Europe,Iceland,2022,Male,5.0,3.44827586,67.55387422
Europe,Iceland,2022,Male,10.0,4.95049505,190.13214184
Europe,Iceland,2022,Male,19.0,8.87850467,621.11801242
Europe,Iceland,2022,Male,25.0,5.69476082,936.50496348
Europe,Iceland,2022,Male,0.0,,
Europe,Iceland,2021,Male,57.0,4.83870968,30.98651271
Europe,Iceland,2021,Male,0.0,0.0,0.0
Europe,Iceland,2021,Male,0.0,0.0,0.0
Europe,Iceland,2021,Male,0.0,0.0,0.0
Europe,Iceland,2021,Male,0.0,0.0,0.0
Europe,Iceland,2021,Male,0.0,0.0,0.0
Europe,Iceland,2021,Male,0.0,0.0,0.0
Europe,Iceland,2021,Male,0.0,0.0,0.0
Europe,Iceland,2021,Male,0.0,0.0,0.0
Europe,Iceland,2021,Male,0.0,0.0,0.0
Europe,Iceland,2021,Male,0.0,0.0,0.0
Europe,Iceland,2021,Male,0.0,0.0,0.0
Europe,Iceland,2021,Male,0.0,0.0,0.0
Europe,Iceland,2021,Male,1.0,1.72413793,9.34404784
Europe,Iceland,2021,Male,2.0,3.17460317,19.44390434
Europe,Iceland,2021,Male,3.0,3.06122449,34.33279927
Europe,Iceland,2021,Male,8.0,6.72268908,110.99549081
Europe,Iceland,2021,Male,9.0,5.29411765,182.02042674
Europe,Iceland,2021,Male,11.0,7.33333333,373.32428305
Europe,Iceland,2021,Male,23.0,5.88235294,883.93543428
Europe,Iceland,2021,Male,0.0,,
Europe,Iceland,2020,Male,64.0,5.48414739,35.32135535
Europe,Iceland,2020,Male,0.0,0.0,0.0
Europe,Iceland,2020,Male,0.0,0.0,0.0
Europe,Iceland,2020,Male,0.0,0.0,0.0
Europe,Iceland,2020,Male,0.0,0.0,0.0
Europe,Iceland,2020,Male,0.0,0.0,0.0
Europe,Iceland,2020,Male,0.0,0.0,0.0
Europe,Iceland,2020,Male,0.0,0.0,0.0
Europe,Iceland,2020,Male,0.0,0.0,0.0
Europe,Iceland,2020,Male,0.0,0.0,0.0
Europe,Iceland,2020,Male,0.0,0.0,0.0
Europe,Iceland,2020,Male,0.0,0.0,0.0
Europe,Iceland,2020,Male,0.0,0.0,0.0
Europe,Iceland,2020,Male,1.0,1.96078431,9.40424131
Europe,Iceland,2020,Male,3.0,4.61538462,29.57267485
Europe,Iceland,2020,Male,9.0,8.82352941,105.61520859
Europe,Iceland,2020,Male,6.0,5.45454545,86.31851532
Europe,Iceland,2020,Male,10.0,6.06060606,218.55534914
Europe,Iceland,2020,Male,9.0,5.0,313.37047354
Europe,Iceland,2020,Male,26.0,7.14285714,1026.4508488
Europe,Iceland,2020,Male,0.0,,
Europe,Iceland,2019,Male,65.0,5.61797753,36.29328323
Europe,Iceland,2019,Male,0.0,0.0,0.0
Europe,Iceland,2019,Male,0.0,0.0,0.0
Europe,Iceland,2019,Male,0.0,0.0,0.0
Europe,Iceland,2019,Male,0.0,0.0,0.0
Europe,Iceland,2019,Male,0.0,0.0,0.0
Europe,Iceland,2019,Male,0.0,0.0,0.0
Europe,Iceland,2019,Male,0.0,0.0,0.0
Europe,Iceland,2019,Male,0.0,0.0,0.0
Europe,Iceland,2019,Male,0.0,0.0,0.0
Europe,Iceland,2019,Male,0.0,0.0,0.0
Europe,Iceland,2019,Male,0.0,0.0,0.0
Europe,Iceland,2019,Male,0.0,0.0,0.0
Europe,Iceland,2019,Male,1.0,1.92307692,9.36022839
Europe,Iceland,2019,Male,2.0,2.5974026,20.19386107
Europe,Iceland,2019,Male,3.0,3.0,35.7547226
Europe,Iceland,2019,Male,10.0,9.00900901,151.02318206
Europe,Iceland,2019,Male,8.0,6.34920635,188.67924528
Europe,Iceland,2019,Male,18.0,9.94475138,638.75088715
Europe,Iceland,2019,Male,23.0,5.77889447,926.29883206
Europe,Iceland,2019,Male,0.0,,
Asia,Israel,2022,Male,453.0,1.71707983,9.53968995
Asia,Israel,2022,Male,0.0,0.0,0.0
Asia,Israel,2022,Male,0.0,0.0,0.0
Asia,Israel,2022,Male,0.0,0.0,0.0
Asia,Israel,2022,Male,0.0,0.0,0.0
Asia,Israel,2022,Male,0.0,0.0,0.0
Asia,Israel,2022,Male,0.0,0.0,0.0
Asia,Israel,2022,Male,0.0,0.0,0.0
Asia,Israel,2022,Male,0.0,0.0,0.0
Asia,Israel,2022,Male,0.0,0.0,0.0
Asia,Israel,2022,Male,0.0,0.0,0.0
Asia,Israel,2022,Male,0.0,0.0,0.0
Asia,Israel,2022,Male,0.0,0.0,0.0
Asia,Israel,2022,Male,4.0,0.41109969,1.99516173
Asia,Israel,2022,Male,24.0,1.56657963,13.02542672
Asia,Israel,2022,Male,38.0,1.66083916,22.40050932
Asia,Israel,2022,Male,86.0,2.75464446,57.44285772
Asia,Israel,2022,Male,61.0,1.82525434,63.78017796
Asia,Israel,2022,Male,75.0,1.93748385,127.65088334
Asia,Israel,2022,Male,165.0,1.94828197,307.68083242
Asia,Israel,2022,Male,0.0,0.0,
Asia,Israel,2021,Male,525.0,2.03685742,11.27924951
Asia,Israel,2021,Male,0.0,0.0,0.0
Asia,Israel,2021,Male,0.0,0.0,0.0
Asia,Israel,2021,Male,0.0,0.0,0.0
Asia,Israel,2021,Male,0.0,0.0,0.0
Asia,Israel,2021,Male,0.0,0.0,0.0
Asia,Israel,2021,Male,0.0,0.0,0.0
Asia,Israel,2021,Male,0.0,0.0,0.0
Asia,Israel,2021,Male,0.0,0.0,0.0
Asia,Israel,2021,Male,0.0,0.0,0.0
Asia,Israel,2021,Male,0.0,0.0,0.0
Asia,Israel,2021,Male,1.0,0.22026432,0.37517399
Asia,Israel,2021,Male,3.0,0.41436464,1.33145155
Asia,Israel,2021,Male,11.0,1.05363985,5.59215878
Asia,Israel,2021,Male,16.0,0.98340504,8.78628461
Asia,Israel,2021,Male,28.0,1.22110772,16.58256935
Asia,Israel,2021,Male,73.0,2.24408239,49.77634737
Asia,Israel,2021,Male,86.0,2.85619396,102.7160022
Asia,Israel,2021,Male,109.0,2.879028,181.96691207
Asia,Israel,2021,Male,198.0,2.52165053,383.05281486
Asia,Israel,2021,Male,0.0,,
Europe,Italy,2022,Male,7787.0,2.24937533,26.50527461
Europe,Italy,2022,Male,0.0,0.0,0.0
Europe,Italy,2022,Male,0.0,0.0,0.0
Europe,Italy,2022,Male,0.0,0.0,0.0
Europe,Italy,2022,Male,0.0,0.0,0.0
Europe,Italy,2022,Male,0.0,0.0,0.0
Europe,Italy,2022,Male,0.0,0.0,0.0
Europe,Italy,2022,Male,0.0,0.0,0.0
Europe,Italy,2022,Male,0.0,0.0,0.0
Europe,Italy,2022,Male,0.0,0.0,0.0
Europe,Italy,2022,Male,0.0,0.0,0.0
Europe,Italy,2022,Male,13.0,0.30190432,0.56589302
Europe,Italy,2022,Male,47.0,0.64935065,1.93265479
Europe,Italy,2022,Male,110.0,0.93165072,4.6927707
Europe,Italy,2022,Male,216.0,1.33127889,10.66339129
Europe,Italy,2022,Male,448.0,1.99093414,26.26444545
Europe,Italy,2022,Male,782.0,2.26831037,49.24879838
Europe,Italy,2022,Male,1173.0,2.55199722,93.00902021
Europe,Italy,2022,Male,1799.0,2.77988102,193.2463671
Europe,Italy,2022,Male,3199.0,2.43516256,383.68447439
Europe,Italy,2022,Male,0.0,0.0,
Europe,Italy,2021,Male,7957.0,2.31750757,27.58767408
Europe,Italy,2021,Male,0.0,0.0,0.0
Europe,Italy,2021,Male,0.0,0.0,0.0
Europe,Italy,2021,Male,0.0,0.0,0.0
Europe,Italy,2021,Male,0.0,0.0,0.0
Europe,Italy,2021,Male,0.0,0.0,0.0
Europe,Italy,2021,Male,0.0,0.0,0.0
Europe,Italy,2021,Male,0.0,0.0,0.0
Europe,Italy,2021,Male,0.0,0.0,0.0
Europe,Italy,2021,Male,0.0,0.0,0.0
Europe,Italy,2021,Male,2.0,0.08077544,0.10159989
Europe,Italy,2021,Male,7.0,0.15631979,0.3028127
Europe,Italy,2021,Male,33.0,0.4300795,1.38880063
Europe,Italy,2021,Male,79.0,0.65278466,3.44545678
Europe,Italy,2021,Male,240.0,1.41751816,12.42967523
Europe,Italy,2021,Male,439.0,1.84865457,26.31768261
Europe,Italy,2021,Male,826.0,2.24731329,51.83891653
Europe,Italy,2021,Male,1161.0,2.54331968,99.55722332
Europe,Italy,2021,Male,1870.0,2.904719,195.55473755
Europe,Italy,2021,Male,3300.0,2.66335227,443.37884236
Europe,Italy,2021,Male,0.0,0.0,
Asia,Kazakhstan,2023,Male,357.0,0.46103183,3.78683653
Asia,Kazakhstan,2023,Male,0.0,0.0,0.0
Asia,Kazakhstan,2023,Male,0.0,0.0,0.0
Asia,Kazakhstan,2023,Male,0.0,0.0,0.0
Asia,Kazakhstan,2023,Male,0.0,0.0,0.0
Asia,Kazakhstan,2023,Male,0.0,0.0,0.0
Asia,Kazakhstan,2023,Male,0.0,0.0,0.0
Asia,Kazakhstan,2023,Male,0.0,0.0,0.0
Asia,Kazakhstan,2023,Male,1.0,0.06418485,0.1266671
Asia,Kazakhstan,2023,Male,0.0,0.0,0.0
Asia,Kazakhstan,2023,Male,1.0,0.03147624,0.1634294
Asia,Kazakhstan,2023,Male,3.0,0.07050529,0.54442212
Asia,Kazakhstan,2023,Male,7.0,0.13402259,1.44148893
Asia,Kazakhstan,2023,Male,14.0,0.21112954,3.11823454
Asia,Kazakhstan,2023,Male,42.0,0.43718122,10.08650378
Asia,Kazakhstan,2023,Male,76.0,0.78165175,27.36293331
Asia,Kazakhstan,2023,Male,83.0,0.92294006,49.53656455
Asia,Kazakhstan,2023,Male,74.0,1.41464347,101.43099951
Asia,Kazakhstan,2023,Male,33.0,0.63805104,64.60707154
Asia,Kazakhstan,2023,Male,23.0,0.51465652,63.52889184
Asia,Kazakhstan,2023,Male,0.0,0.0,
Asia,Kazakhstan,2022,Male,325.0,0.44803485,3.39222143
Asia,Kazakhstan,2022,Male,0.0,0.0,0.0
Asia,Kazakhstan,2022,Male,0.0,0.0,0.0
Asia,Kazakhstan,2022,Male,0.0,0.0,0.0
Asia,Kazakhstan,2022,Male,0.0,0.0,0.0
Asia,Kazakhstan,2022,Male,0.0,0.0,0.0
Asia,Kazakhstan,2022,Male,0.0,0.0,0.0
Asia,Kazakhstan,2022,Male,0.0,0.0,0.0
Asia,Kazakhstan,2022,Male,0.0,0.0,0.0
Asia,Kazakhstan,2022,Male,0.0,0.0,0.0
Asia,Kazakhstan,2022,Male,2.0,0.05889282,0.32531804
Asia,Kazakhstan,2022,Male,1.0,0.02392917,0.18025066
Asia,Kazakhstan,2022,Male,5.0,0.09645062,1.0142389
Asia,Kazakhstan,2022,Male,27.0,0.3997631,5.88152005
Asia,Kazakhstan,2022,Male,45.0,0.46612803,11.05418886
Asia,Kazakhstan,2022,Male,69.0,0.72562835,25.31849938
Asia,Kazakhstan,2022,Male,88.0,0.99277978,51.05030195
Asia,Kazakhstan,2022,Male,34.0,0.73640892,51.60311136
Asia,Kazakhstan,2022,Male,37.0,0.56179775,63.71181596
Asia,Kazakhstan,2022,Male,17.0,0.36932435,54.18931196
Asia,Kazakhstan,2022,Male,0.0,0.0,
Asia,Kyrgyzstan,2023,Male,101.0,0.57599088,2.99191886
Asia,Kyrgyzstan,2023,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2023,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2023,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2023,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2023,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2023,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2023,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2023,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2023,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2023,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2023,Male,1.0,0.10070493,0.60664519
Asia,Kyrgyzstan,2023,Male,1.0,0.08333333,0.68744586
Asia,Kyrgyzstan,2023,Male,6.0,0.40705563,4.53261214
Asia,Kyrgyzstan,2023,Male,11.0,0.52480916,9.65361089
Asia,Kyrgyzstan,2023,Male,20.0,0.89405454,26.61379393
Asia,Kyrgyzstan,2023,Male,20.0,1.02880658,51.60624436
Asia,Kyrgyzstan,2023,Male,23.0,2.17186025,163.79433129
Asia,Kyrgyzstan,2023,Male,8.0,0.71047957,148.45054741
Asia,Kyrgyzstan,2023,Male,11.0,0.7751938,204.38498699
Asia,Kyrgyzstan,2023,Male,0.0,,
Asia,Kyrgyzstan,2022,Male,100.0,0.56031826,2.89954077
Asia,Kyrgyzstan,2022,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2022,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2022,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2022,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2022,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2022,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2022,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2022,Male,1.0,0.25316456,0.36048247
Asia,Kyrgyzstan,2022,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2022,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2022,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2022,Male,2.0,0.15710919,1.28286541
Asia,Kyrgyzstan,2022,Male,9.0,0.55865922,6.50999284
Asia,Kyrgyzstan,2022,Male,13.0,0.58611362,11.21047231
Asia,Kyrgyzstan,2022,Male,25.0,1.1368804,33.80434048
Asia,Kyrgyzstan,2022,Male,21.0,1.09947644,49.5423233
Asia,Kyrgyzstan,2022,Male,13.0,1.22180451,87.58927368
Asia,Kyrgyzstan,2022,Male,12.0,0.87847731,105.15247108
Asia,Kyrgyzstan,2022,Male,4.0,0.32976092,60.54184955
Asia,Kyrgyzstan,2022,Male,0.0,,
Asia,Kyrgyzstan,2021,Male,78.0,0.35878565,2.34839033
Asia,Kyrgyzstan,2021,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2021,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2021,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2021,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2021,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2021,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2021,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2021,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2021,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2021,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2021,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2021,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2021,Male,3.0,0.14450867,2.32491456
Asia,Kyrgyzstan,2021,Male,6.0,0.23557126,5.6743491
Asia,Kyrgyzstan,2021,Male,14.0,0.54623488,22.30400357
Asia,Kyrgyzstan,2021,Male,17.0,0.75388027,46.87198434
Asia,Kyrgyzstan,2021,Male,13.0,1.07705054,102.24144711
Asia,Kyrgyzstan,2021,Male,20.0,1.0188487,158.07777426
Asia,Kyrgyzstan,2021,Male,5.0,0.27457441,51.21376626
Asia,Kyrgyzstan,2021,Male,0.0,,
Asia,Kyrgyzstan,2020,Male,90.0,0.40157059,2.75577411
Asia,Kyrgyzstan,2020,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2020,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2020,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2020,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2020,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2020,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2020,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2020,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2020,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2020,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2020,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2020,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2020,Male,2.0,0.0923361,1.54376973
Asia,Kyrgyzstan,2020,Male,11.0,0.39912917,11.08435192
Asia,Kyrgyzstan,2020,Male,18.0,0.66445183,30.418765
Asia,Kyrgyzstan,2020,Male,17.0,0.75994636,51.132433
Asia,Kyrgyzstan,2020,Male,11.0,0.80527086,83.27655387
Asia,Kyrgyzstan,2020,Male,21.0,1.01941748,159.22359542
Asia,Kyrgyzstan,2020,Male,10.0,0.50890585,105.75296108
Asia,Kyrgyzstan,2020,Male,0.0,,
North America and the Caribbean,Saint Kitts and Nevis,2022,Male,24.0,10.0,
North America and the Caribbean,Saint Kitts and Nevis,2022,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2022,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2022,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2022,Male,0.0,,
North America and the Caribbean,Saint Kitts and Nevis,2022,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2022,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2022,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2022,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2022,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2022,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2022,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2022,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2022,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2022,Male,1.0,5.55555556,
North America and the Caribbean,Saint Kitts and Nevis,2022,Male,3.0,9.67741935,
North America and the Caribbean,Saint Kitts and Nevis,2022,Male,4.0,12.90322581,
North America and the Caribbean,Saint Kitts and Nevis,2022,Male,6.0,22.22222222,
North America and the Caribbean,Saint Kitts and Nevis,2022,Male,4.0,19.04761905,
North America and the Caribbean,Saint Kitts and Nevis,2022,Male,6.0,20.0,
North America and the Caribbean,Saint Kitts and Nevis,2022,Male,0.0,,
North America and the Caribbean,Saint Kitts and Nevis,2021,Male,27.0,10.71428571,
North America and the Caribbean,Saint Kitts and Nevis,2021,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2021,Male,0.0,,
North America and the Caribbean,Saint Kitts and Nevis,2021,Male,0.0,,
North America and the Caribbean,Saint Kitts and Nevis,2021,Male,0.0,,
North America and the Caribbean,Saint Kitts and Nevis,2021,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2021,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2021,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2021,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2021,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2021,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2021,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2021,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2021,Male,1.0,4.16666667,
North America and the Caribbean,Saint Kitts and Nevis,2021,Male,1.0,3.33333333,
North America and the Caribbean,Saint Kitts and Nevis,2021,Male,6.0,16.66666667,
North America and the Caribbean,Saint Kitts and Nevis,2021,Male,10.0,35.71428571,
North America and the Caribbean,Saint Kitts and Nevis,2021,Male,3.0,12.5,
North America and the Caribbean,Saint Kitts and Nevis,2021,Male,3.0,16.66666667,
North America and the Caribbean,Saint Kitts and Nevis,2021,Male,3.0,9.67741935,
North America and the Caribbean,Saint Kitts and Nevis,2021,Male,0.0,,
North America and the Caribbean,Saint Kitts and Nevis,2020,Male,19.0,9.74358974,
North America and the Caribbean,Saint Kitts and Nevis,2020,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2020,Male,0.0,,
North America and the Caribbean,Saint Kitts and Nevis,2020,Male,0.0,,
North America and the Caribbean,Saint Kitts and Nevis,2020,Male,0.0,,
North America and the Caribbean,Saint Kitts and Nevis,2020,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2020,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2020,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2020,Male,0.0,,
North America and the Caribbean,Saint Kitts and Nevis,2020,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2020,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2020,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2020,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2020,Male,1.0,5.55555556,
North America and the Caribbean,Saint Kitts and Nevis,2020,Male,1.0,4.16666667,
North America and the Caribbean,Saint Kitts and Nevis,2020,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2020,Male,3.0,15.0,
North America and the Caribbean,Saint Kitts and Nevis,2020,Male,6.0,22.22222222,
North America and the Caribbean,Saint Kitts and Nevis,2020,Male,3.0,27.27272727,
North America and the Caribbean,Saint Kitts and Nevis,2020,Male,5.0,20.0,
North America and the Caribbean,Saint Kitts and Nevis,2020,Male,0.0,,
North America and the Caribbean,Saint Kitts and Nevis,2019,Male,6.0,3.31491713,
North America and the Caribbean,Saint Kitts and Nevis,2019,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2019,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2019,Male,0.0,,
North America and the Caribbean,Saint Kitts and Nevis,2019,Male,0.0,,
North America and the Caribbean,Saint Kitts and Nevis,2019,Male,0.0,,
North America and the Caribbean,Saint Kitts and Nevis,2019,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2019,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2019,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2019,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2019,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2019,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2019,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2019,Male,1.0,3.7037037,
North America and the Caribbean,Saint Kitts and Nevis,2019,Male,1.0,5.55555556,
North America and the Caribbean,Saint Kitts and Nevis,2019,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2019,Male,0.0,0.0,
North America and the Caribbean,Saint Kitts and Nevis,2019,Male,1.0,5.55555556,
North America and the Caribbean,Saint Kitts and Nevis,2019,Male,1.0,5.55555556,
North America and the Caribbean,Saint Kitts and Nevis,2019,Male,2.0,8.69565217,
North America and the Caribbean,Saint Kitts and Nevis,2019,Male,0.0,0.0,
Asia,Republic of Korea,2022,Male,2383.0,1.21293869,9.33044668
Asia,Republic of Korea,2022,Male,0.0,0.0,0.0
Asia,Republic of Korea,2022,Male,0.0,0.0,0.0
Asia,Republic of Korea,2022,Male,0.0,0.0,0.0
Asia,Republic of Korea,2022,Male,0.0,0.0,0.0
Asia,Republic of Korea,2022,Male,0.0,0.0,0.0
Asia,Republic of Korea,2022,Male,0.0,0.0,0.0
Asia,Republic of Korea,2022,Male,1.0,0.09099181,0.05429072
Asia,Republic of Korea,2022,Male,0.0,0.0,0.0
Asia,Republic of Korea,2022,Male,0.0,0.0,0.0
Asia,Republic of Korea,2022,Male,2.0,0.06754475,0.09870558
Asia,Republic of Korea,2022,Male,4.0,0.08714597,0.19369564
Asia,Republic of Korea,2022,Male,13.0,0.16474465,0.57356741
Asia,Republic of Korea,2022,Male,34.0,0.30669313,1.65896387
Asia,Republic of Korea,2022,Male,87.0,0.52356021,4.2436561
Asia,Republic of Korea,2022,Male,171.0,0.91336396,11.44280754
Asia,Republic of Korea,2022,Male,271.0,1.24397521,26.92849243
Asia,Republic of Korea,2022,Male,387.0,1.42305571,55.26435856
Asia,Republic of Korea,2022,Male,663.0,1.82952068,138.53975339
Asia,Republic of Korea,2022,Male,750.0,1.71354155,285.52447992
Asia,Republic of Korea,2022,Male,0.0,0.0,
Asia,Kuwait,2023,Male,28.0,0.60305837,0.95382337
Asia,Kuwait,2023,Male,0.0,0.0,0.0
Asia,Kuwait,2023,Male,0.0,0.0,0.0
Asia,Kuwait,2023,Male,0.0,0.0,0.0
Asia,Kuwait,2023,Male,0.0,0.0,0.0
Asia,Kuwait,2023,Male,0.0,0.0,0.0
Asia,Kuwait,2023,Male,0.0,0.0,0.0
Asia,Kuwait,2023,Male,0.0,0.0,0.0
Asia,Kuwait,2023,Male,0.0,0.0,0.0
Asia,Kuwait,2023,Male,0.0,0.0,0.0
Asia,Kuwait,2023,Male,0.0,0.0,0.0
Asia,Kuwait,2023,Male,1.0,0.26809651,0.37790895
Asia,Kuwait,2023,Male,0.0,0.0,0.0
Asia,Kuwait,2023,Male,3.0,0.66371681,2.32504069
Asia,Kuwait,2023,Male,3.0,0.75949367,4.84566555
Asia,Kuwait,2023,Male,3.0,0.80428954,9.31879601
Asia,Kuwait,2023,Male,5.0,1.44927536,31.15264798
Asia,Kuwait,2023,Male,8.0,2.67558528,92.66767057
Asia,Kuwait,2023,Male,3.0,1.08303249,65.41648495
Asia,Kuwait,2023,Male,2.0,0.6116208,63.65372374
Asia,Kuwait,2023,Male,0.0,0.0,
Asia,Kuwait,2022,Male,29.0,0.58883249,1.07450467
Asia,Kuwait,2022,Male,0.0,0.0,0.0
Asia,Kuwait,2022,Male,0.0,0.0,0.0
Asia,Kuwait,2022,Male,0.0,0.0,0.0
Asia,Kuwait,2022,Male,0.0,0.0,0.0
Asia,Kuwait,2022,Male,0.0,0.0,0.0
Asia,Kuwait,2022,Male,0.0,0.0,0.0
Asia,Kuwait,2022,Male,0.0,0.0,0.0
Asia,Kuwait,2022,Male,0.0,0.0,0.0
Asia,Kuwait,2022,Male,0.0,0.0,0.0
Asia,Kuwait,2022,Male,0.0,0.0,0.0
Asia,Kuwait,2022,Male,0.0,0.0,0.0
Asia,Kuwait,2022,Male,0.0,0.0,0.0
Asia,Kuwait,2022,Male,4.0,0.83682008,3.37763667
Asia,Kuwait,2022,Male,2.0,0.43290043,3.48425986
Asia,Kuwait,2022,Male,3.0,0.77120823,10.16570093
Asia,Kuwait,2022,Male,4.0,1.17647059,27.93491166
Asia,Kuwait,2022,Male,5.0,1.46627566,62.01935004
Asia,Kuwait,2022,Male,3.0,0.94936709,68.16632584
Asia,Kuwait,2022,Male,8.0,1.99501247,285.4084909
